id_encuestado,pregunta_texto,respuesta,id_pregunta,seccion
132,Género,Femenino,3,Sociodemográficos
133,Género,Femenino,3,Sociodemográficos
134,Género,Femenino,3,Sociodemográficos
135,Género,Femenino,3,Sociodemográficos
136,Género,Masculino,3,Sociodemográficos
137,Género,Femenino,3,Sociodemográficos
138,Género,Femenino,3,Sociodemográficos
139,Género,Femenino,3,Sociodemográficos
140,Género,Femenino,3,Sociodemográficos
141,Género,Masculino,3,Sociodemográficos
142,Género,Masculino,3,Sociodemográficos
143,Género,Masculino,3,Sociodemográficos
144,Género,Femenino,3,Sociodemográficos
145,Género,Masculino,3,Sociodemográficos
146,Género,Femenino,3,Sociodemográficos
147,Género,Femenino,3,Sociodemográficos
148,Género,Masculino,3,Sociodemográficos
149,Género,Femenino,3,Sociodemográficos
150,Género,Femenino,3,Sociodemográficos
151,Género,Masculino,3,Sociodemográficos
152,Género,Femenino,3,Sociodemográficos
153,Género,Femenino,3,Sociodemográficos
154,Género,Masculino,3,Sociodemográficos
155,Género,Masculino,3,Sociodemográficos
156,Género,Masculino,3,Sociodemográficos
157,Género,Femenino,3,Sociodemográficos
158,Género,Masculino,3,Sociodemográficos
159,Género,Masculino,3,Sociodemográficos
160,Género,Masculino,3,Sociodemográficos
161,Género,Femenino,3,Sociodemográficos
162,Género,Masculino,3,Sociodemográficos
163,Género,Femenino,3,Sociodemográficos
164,Género,Masculino,3,Sociodemográficos
165,Género,Femenino,3,Sociodemográficos
166,Género,Femenino,3,Sociodemográficos
167,Género,Femenino,3,Sociodemográficos
168,Género,Masculino,3,Sociodemográficos
169,Género,Femenino,3,Sociodemográficos
170,Género,Femenino,3,Sociodemográficos
171,Género,Masculino,3,Sociodemográficos
172,Género,Femenino,3,Sociodemográficos
173,Género,Masculino,3,Sociodemográficos
174,Género,Femenino,3,Sociodemográficos
175,Género,Masculino,3,Sociodemográficos
176,Género,Masculino,3,Sociodemográficos
177,Género,Femenino,3,Sociodemográficos
178,Género,Masculino,3,Sociodemográficos
179,Género,Femenino,3,Sociodemográficos
180,Género,Masculino,3,Sociodemográficos
181,Género,Femenino,3,Sociodemográficos
182,Género,Masculino,3,Sociodemográficos
183,Género,Femenino,3,Sociodemográficos
184,Género,Femenino,3,Sociodemográficos
185,Género,Femenino,3,Sociodemográficos
186,Género,Masculino,3,Sociodemográficos
187,Género,Masculino,3,Sociodemográficos
188,Género,Femenino,3,Sociodemográficos
189,Género,Femenino,3,Sociodemográficos
190,Género,Femenino,3,Sociodemográficos
191,Género,Femenino,3,Sociodemográficos
192,Género,Femenino,3,Sociodemográficos
193,Género,Masculino,3,Sociodemográficos
194,Género,Femenino,3,Sociodemográficos
195,Género,Femenino,3,Sociodemográficos
196,Género,Masculino,3,Sociodemográficos
197,Género,Femenino,3,Sociodemográficos
198,Género,Femenino,3,Sociodemográficos
199,Género,Femenino,3,Sociodemográficos
200,Género,Masculino,3,Sociodemográficos
201,Género,Masculino,3,Sociodemográficos
202,Género,Femenino,3,Sociodemográficos
203,Género,Masculino,3,Sociodemográficos
204,Género,Femenino,3,Sociodemográficos
205,Género,Femenino,3,Sociodemográficos
206,Género,Masculino,3,Sociodemográficos
207,Género,Femenino,3,Sociodemográficos
208,Género,Femenino,3,Sociodemográficos
209,Género,Femenino,3,Sociodemográficos
210,Género,Masculino,3,Sociodemográficos
211,Género,Femenino,3,Sociodemográficos
212,Género,Femenino,3,Sociodemográficos
213,Género,No binario,3,Sociodemográficos
214,Género,Masculino,3,Sociodemográficos
215,Género,Femenino,3,Sociodemográficos
1,Código Postal donde reside,08912,4,Sociodemográficos
2,Código Postal donde reside,08001,4,Sociodemográficos
3,Código Postal donde reside,08030,4,Sociodemográficos
4,Código Postal donde reside,08901,4,Sociodemográficos
5,Código Postal donde reside,08018,4,Sociodemográficos
6,Código Postal donde reside,08002,4,Sociodemográficos
7,Código Postal donde reside,08004,4,Sociodemográficos
8,Código Postal donde reside,08002,4,Sociodemográficos
9,Código Postal donde reside,35200,4,Sociodemográficos
10,Código Postal donde reside,01003,4,Sociodemográficos
11,Código Postal donde reside,08004,4,Sociodemográficos
12,Código Postal donde reside,08011,4,Sociodemográficos
13,Código Postal donde reside,08036,4,Sociodemográficos
14,Código Postal donde reside,08023,4,Sociodemográficos
15,Código Postal donde reside,08004,4,Sociodemográficos
16,Código Postal donde reside,2000,4,Sociodemográficos
17,Código Postal donde reside,08016,4,Sociodemográficos
18,Código Postal donde reside,5505,4,Sociodemográficos
19,Código Postal donde reside,5521,4,Sociodemográficos
20,Código Postal donde reside,35200,4,Sociodemográficos
21,Código Postal donde reside,5500,4,Sociodemográficos
22,Código Postal donde reside,08004,4,Sociodemográficos
23,Código Postal donde reside,43392,4,Sociodemográficos
24,Código Postal donde reside,35009,4,Sociodemográficos
25,Código Postal donde reside,08013,4,Sociodemográficos
26,Código Postal donde reside,08004,4,Sociodemográficos
27,Código Postal donde reside,08004,4,Sociodemográficos
28,Código Postal donde reside,43820,4,Sociodemográficos
29,Código Postal donde reside,45002,4,Sociodemográficos
30,Código Postal donde reside,08035,4,Sociodemográficos
31,Código Postal donde reside,08921,4,Sociodemográficos
32,Código Postal donde reside,35009,4,Sociodemográficos
33,Código Postal donde reside,50010,4,Sociodemográficos
34,Código Postal donde reside,08907,4,Sociodemográficos
35,Código Postal donde reside,08905,4,Sociodemográficos
36,Código Postal donde reside,08006,4,Sociodemográficos
37,Código Postal donde reside,08029,4,Sociodemográficos
38,Código Postal donde reside,08015,4,Sociodemográficos
39,Código Postal donde reside,45002,4,Sociodemográficos
40,Código Postal donde reside,28031,4,Sociodemográficos
41,Código Postal donde reside,28031,4,Sociodemográficos
42,Código Postal donde reside,08014,4,Sociodemográficos
43,Código Postal donde reside,28030,4,Sociodemográficos
44,Código Postal donde reside,35012,4,Sociodemográficos
45,Código Postal donde reside,28030,4,Sociodemográficos
46,Código Postal donde reside,08018,4,Sociodemográficos
47,Código Postal donde reside,08004,4,Sociodemográficos
48,Código Postal donde reside,08018,4,Sociodemográficos
49,Código Postal donde reside,08402,4,Sociodemográficos
50,Código Postal donde reside,08210,4,Sociodemográficos
51,Código Postal donde reside,08755,4,Sociodemográficos
52,Código Postal donde reside,08015,4,Sociodemográficos
53,Código Postal donde reside,08026,4,Sociodemográficos
54,Código Postal donde reside,08259,4,Sociodemográficos
55,Código Postal donde reside,38400,4,Sociodemográficos
56,Código Postal donde reside,08028,4,Sociodemográficos
57,Código Postal donde reside,08911,4,Sociodemográficos
58,Código Postal donde reside,08015,4,Sociodemográficos
59,Código Postal donde reside,08410,4,Sociodemográficos
60,Código Postal donde reside,17481,4,Sociodemográficos
61,Código Postal donde reside,08818,4,Sociodemográficos
62,Código Postal donde reside,28033,4,Sociodemográficos
63,Código Postal donde reside,5500,4,Sociodemográficos
64,Código Postal donde reside,08014,4,Sociodemográficos
65,Código Postal donde reside,08901,4,Sociodemográficos
66,Código Postal donde reside,28033,4,Sociodemográficos
67,Código Postal donde reside,35411,4,Sociodemográficos
68,Código Postal donde reside,08004,4,Sociodemográficos
69,Código Postal donde reside,08810,4,Sociodemográficos
70,Código Postal donde reside,6285NH,4,Sociodemográficos
71,Código Postal donde reside,08005,4,Sociodemográficos
72,Código Postal donde reside,08035,4,Sociodemográficos
73,Código Postal donde reside,08023,4,Sociodemográficos
74,Código Postal donde reside,08022,4,Sociodemográficos
75,Código Postal donde reside,41927,4,Sociodemográficos
76,Código Postal donde reside,35013,4,Sociodemográficos
77,Código Postal donde reside,08924,4,Sociodemográficos
78,Código Postal donde reside,41927,4,Sociodemográficos
79,Código Postal donde reside,41927,4,Sociodemográficos
80,Código Postal donde reside,35110,4,Sociodemográficos
81,Código Postal donde reside,41010,4,Sociodemográficos
82,Código Postal donde reside,08902,4,Sociodemográficos
83,Código Postal donde reside,08014,4,Sociodemográficos
84,Código Postal donde reside,08901,4,Sociodemográficos
85,Código Postal donde reside,41930,4,Sociodemográficos
86,Código Postal donde reside,38390,4,Sociodemográficos
87,Código Postal donde reside,08036,4,Sociodemográficos
88,Código Postal donde reside,35009,4,Sociodemográficos
89,Código Postal donde reside,35009,4,Sociodemográficos
90,Código Postal donde reside,08001,4,Sociodemográficos
91,Código Postal donde reside,41930,4,Sociodemográficos
92,Código Postal donde reside,08783,4,Sociodemográficos
93,Código Postal donde reside,41940,4,Sociodemográficos
94,Código Postal donde reside,08770,4,Sociodemográficos
95,Código Postal donde reside,41002,4,Sociodemográficos
96,Código Postal donde reside,08025,4,Sociodemográficos
97,Código Postal donde reside,08025,4,Sociodemográficos
98,Código Postal donde reside,08330,4,Sociodemográficos
99,Código Postal donde reside,08014,4,Sociodemográficos
100,Código Postal donde reside,17600,4,Sociodemográficos
101,Código Postal donde reside,33207,4,Sociodemográficos
102,Código Postal donde reside,17600,4,Sociodemográficos
103,Código Postal donde reside,17771,4,Sociodemográficos
104,Código Postal donde reside,17455,4,Sociodemográficos
105,Código Postal donde reside,08002,4,Sociodemográficos
106,Código Postal donde reside,17600,4,Sociodemográficos
107,Código Postal donde reside,08001,4,Sociodemográficos
108,Código Postal donde reside,08911,4,Sociodemográficos
109,Código Postal donde reside,08402,4,Sociodemográficos
110,Código Postal donde reside,08041,4,Sociodemográficos
111,Código Postal donde reside,08020,4,Sociodemográficos
112,Código Postal donde reside,08770,4,Sociodemográficos
113,Código Postal donde reside,08921,4,Sociodemográficos
114,Código Postal donde reside,08208,4,Sociodemográficos
115,Código Postal donde reside,08014,4,Sociodemográficos
116,Código Postal donde reside,08002,4,Sociodemográficos
117,Código Postal donde reside,08029,4,Sociodemográficos
118,Código Postal donde reside,08024,4,Sociodemográficos
119,Código Postal donde reside,35450,4,Sociodemográficos
120,Código Postal donde reside,08042,4,Sociodemográficos
121,Código Postal donde reside,08029,4,Sociodemográficos
122,Código Postal donde reside,35012,4,Sociodemográficos
123,Código Postal donde reside,08025,4,Sociodemográficos
124,Código Postal donde reside,35220,4,Sociodemográficos
125,Código Postal donde reside,08028,4,Sociodemográficos
126,Código Postal donde reside,08950,4,Sociodemográficos
127,Código Postal donde reside,08830,4,Sociodemográficos
128,Código Postal donde reside,35018,4,Sociodemográficos
129,Código Postal donde reside,07181,4,Sociodemográficos
130,Código Postal donde reside,39696,4,Sociodemográficos
131,Código Postal donde reside,08011,4,Sociodemográficos
132,Código Postal donde reside,35423,4,Sociodemográficos
133,Código Postal donde reside,08015,4,Sociodemográficos
134,Código Postal donde reside,35012,4,Sociodemográficos
135,Código Postal donde reside,08041,4,Sociodemográficos
136,Código Postal donde reside,08027,4,Sociodemográficos
137,Código Postal donde reside,35009,4,Sociodemográficos
138,Código Postal donde reside,35015,4,Sociodemográficos
139,Código Postal donde reside,43381,4,Sociodemográficos
140,Código Postal donde reside,08196,4,Sociodemográficos
141,Código Postal donde reside,08011,4,Sociodemográficos
142,Código Postal donde reside,38530,4,Sociodemográficos
143,Código Postal donde reside,38300,4,Sociodemográficos
144,Código Postal donde reside,08028,4,Sociodemográficos
145,Código Postal donde reside,35009,4,Sociodemográficos
146,Código Postal donde reside,08750,4,Sociodemográficos
147,Código Postal donde reside,35008,4,Sociodemográficos
148,Código Postal donde reside,11404,4,Sociodemográficos
149,Código Postal donde reside,25001,4,Sociodemográficos
150,Código Postal donde reside,08004,4,Sociodemográficos
151,Código Postal donde reside,08014,4,Sociodemográficos
152,Código Postal donde reside,28051,4,Sociodemográficos
153,Código Postal donde reside,35009,4,Sociodemográficos
154,Código Postal donde reside,08026,4,Sociodemográficos
155,Código Postal donde reside,28048,4,Sociodemográficos
156,Código Postal donde reside,08912,4,Sociodemográficos
157,Código Postal donde reside,08024,4,Sociodemográficos
158,Código Postal donde reside,08020,4,Sociodemográficos
159,Código Postal donde reside,08036,4,Sociodemográficos
160,Código Postal donde reside,08301,4,Sociodemográficos
161,Código Postal donde reside,08922,4,Sociodemográficos
162,Código Postal donde reside,08924,4,Sociodemográficos
163,Código Postal donde reside,43205,4,Sociodemográficos
164,Código Postal donde reside,08554,4,Sociodemográficos
165,Código Postal donde reside,08032,4,Sociodemográficos
166,Código Postal donde reside,28031,4,Sociodemográficos
167,Código Postal donde reside,29380,4,Sociodemográficos
168,Código Postal donde reside,08014,4,Sociodemográficos
169,Código Postal donde reside,11370,4,Sociodemográficos
170,Código Postal donde reside,08003,4,Sociodemográficos
171,Código Postal donde reside,35018,4,Sociodemográficos
172,Código Postal donde reside,35460,4,Sociodemográficos
173,Código Postal donde reside,11370,4,Sociodemográficos
174,Código Postal donde reside,08025,4,Sociodemográficos
175,Código Postal donde reside,08328,4,Sociodemográficos
176,Código Postal donde reside,08025,4,Sociodemográficos
177,Código Postal donde reside,08780,4,Sociodemográficos
178,Código Postal donde reside,08023,4,Sociodemográficos
179,Código Postal donde reside,08023,4,Sociodemográficos
180,Código Postal donde reside,08304,4,Sociodemográficos
181,Código Postal donde reside,08030,4,Sociodemográficos
182,Código Postal donde reside,08020,4,Sociodemográficos
183,Código Postal donde reside,08901,4,Sociodemográficos
184,Código Postal donde reside,08880,4,Sociodemográficos
185,Código Postal donde reside,08029,4,Sociodemográficos
186,Código Postal donde reside,08030,4,Sociodemográficos
187,Código Postal donde reside,08905,4,Sociodemográficos
188,Código Postal donde reside,08014,4,Sociodemográficos
189,Código Postal donde reside,08902,4,Sociodemográficos
190,Código Postal donde reside,08907,4,Sociodemográficos
191,Código Postal donde reside,08018,4,Sociodemográficos
192,Código Postal donde reside,08912,4,Sociodemográficos
193,Código Postal donde reside,08035,4,Sociodemográficos
194,Código Postal donde reside,08024,4,Sociodemográficos
195,Código Postal donde reside,08010,4,Sociodemográficos
196,Código Postal donde reside,08203,4,Sociodemográficos
197,Código Postal donde reside,08006,4,Sociodemográficos
198,Código Postal donde reside,08041,4,Sociodemográficos
199,Código Postal donde reside,11379,4,Sociodemográficos
200,Código Postal donde reside,08025,4,Sociodemográficos
201,Código Postal donde reside,08921,4,Sociodemográficos
202,Código Postal donde reside,08530,4,Sociodemográficos
203,Código Postal donde reside,08030,4,Sociodemográficos
204,Código Postal donde reside,08014,4,Sociodemográficos
205,Código Postal donde reside,08042,4,Sociodemográficos
206,Código Postal donde reside,08005,4,Sociodemográficos
207,Código Postal donde reside,08042,4,Sociodemográficos
208,Código Postal donde reside,08420,4,Sociodemográficos
209,Código Postal donde reside,08911,4,Sociodemográficos
210,Código Postal donde reside,08042,4,Sociodemográficos
211,Código Postal donde reside,08014,4,Sociodemográficos
212,Código Postal donde reside,08030,4,Sociodemográficos
213,Código Postal donde reside,08023,4,Sociodemográficos
214,Código Postal donde reside,08018,4,Sociodemográficos
215,Código Postal donde reside,08013,4,Sociodemográficos
1,Tipo de área donde reside,Urbana,5,Sociodemográficos
2,Tipo de área donde reside,Urbana,5,Sociodemográficos
3,Tipo de área donde reside,Urbana,5,Sociodemográficos
4,Tipo de área donde reside,Urbana,5,Sociodemográficos
5,Tipo de área donde reside,Urbana,5,Sociodemográficos
6,Tipo de área donde reside,Urbana,5,Sociodemográficos
7,Tipo de área donde reside,Urbana,5,Sociodemográficos
8,Tipo de área donde reside,Urbana,5,Sociodemográficos
9,Tipo de área donde reside,Urbana,5,Sociodemográficos
10,Tipo de área donde reside,Urbana,5,Sociodemográficos
11,Tipo de área donde reside,Urbana,5,Sociodemográficos
12,Tipo de área donde reside,Urbana,5,Sociodemográficos
13,Tipo de área donde reside,Urbana,5,Sociodemográficos
14,Tipo de área donde reside,Urbana,5,Sociodemográficos
15,Tipo de área donde reside,Urbana,5,Sociodemográficos
16,Tipo de área donde reside,Urbana,5,Sociodemográficos
17,Tipo de área donde reside,Urbana,5,Sociodemográficos
18,Tipo de área donde reside,Urbana,5,Sociodemográficos
19,Tipo de área donde reside,Urbana,5,Sociodemográficos
20,Tipo de área donde reside,Área residencial periférica,5,Sociodemográficos
21,Tipo de área donde reside,Urbana,5,Sociodemográficos
22,Tipo de área donde reside,Urbana,5,Sociodemográficos
23,Tipo de área donde reside,Rural,5,Sociodemográficos
24,Tipo de área donde reside,Urbana,5,Sociodemográficos
25,Tipo de área donde reside,Urbana,5,Sociodemográficos
26,Tipo de área donde reside,Urbana,5,Sociodemográficos
27,Tipo de área donde reside,Urbana,5,Sociodemográficos
28,Tipo de área donde reside,Área residencial periférica,5,Sociodemográficos
29,Tipo de área donde reside,Urbana,5,Sociodemográficos
30,Tipo de área donde reside,Urbana,5,Sociodemográficos
31,Tipo de área donde reside,Urbana,5,Sociodemográficos
32,Tipo de área donde reside,Urbana,5,Sociodemográficos
33,Tipo de área donde reside,Urbana,5,Sociodemográficos
34,Tipo de área donde reside,Urbana,5,Sociodemográficos
35,Tipo de área donde reside,Urbana,5,Sociodemográficos
36,Tipo de área donde reside,Urbana,5,Sociodemográficos
37,Tipo de área donde reside,Urbana,5,Sociodemográficos
38,Tipo de área donde reside,Urbana,5,Sociodemográficos
39,Tipo de área donde reside,Urbana,5,Sociodemográficos
40,Tipo de área donde reside,Urbana,5,Sociodemográficos
41,Tipo de área donde reside,Urbana,5,Sociodemográficos
